N1,N2,T_split,MigRate,Fst,dxy,segsites1,segsites2,pi1,pi2,tajima1,tajima2
150000,5000,11673,0,0.2449457884606362,0.10173903999999859,0.3681,0.1311,0.09385191836734479,0.029556653061224927,0.5204661006699584,0.03600926644861763
150000,5000,7907,0,0.10971476996373164,0.10770791999999874,0.4276,0.1906,0.10530448979591563,0.06751608163265213,0.37780438140800726,2.148041901664119
150000,5000,7110,0,0.1797756349381333,0.1003443199999986,0.3917,0.1004,0.0952925714285692,0.04423371428571346,0.3287117077219876,3.558752495854711
150000,5000,7878,0,0.15183832386071883,0.10351575999999875,0.3798,0.1446,0.09728612244897689,0.05516253061224408,0.5399772701153044,2.593632954018335
150000,5000,8218,0,0.1544270892501045,0.10083215999999805,0.4093,0.1312,0.09575126530611998,0.05196000000000088,0.17539918068551752,2.831536652062242
150000,5000,11293,0,0.2383897249129675,0.09791775999999894,0.376,0.0975,0.09258563265305879,0.027853306122448667,0.37726797563265774,1.022082597768113
150000,5000,14319,0,0.3485773735129173,0.10274799999999856,0.3926,0.0002,0.099227102040814,3.657142857142857e-05,0.4840607532937871,-0.32282058550757
150000,5000,13597,0,0.14910199834048532,0.09454175999999864,0.3643,0.10069999999999998,0.09259330612244752,0.04742106122448988,0.5074065301167023,4.055615251321023
150000,5000,7711,0,0.12032538549332017,0.10525487999999834,0.4157,0.1901,0.10284865306122191,0.062442693877550866,0.3965438094193806,1.725621618023223
150000,5000,7309,0,0.11551091635659805,0.09895711999999846,0.3914,0.1542,0.09492718367346688,0.0619991020408165,0.3164486366616483,2.931471672274238
150000,5000,5103,0,0.12147342849846321,0.09927351999999844,0.4136,0.1551,0.09563053061224219,0.05990489795918449,0.13068430257780336,2.6719014990740946
150000,5000,8333,0,0.13261313452170076,0.10835815999999875,0.4078,0.1416,0.1034250612244873,0.06254236734693926,0.4984159511210968,3.5802329694644426
150000,5000,10106,0,0.15580634929191672,0.1097076799999983,0.42,0.166,0.10819395918367077,0.05206563265306089,0.5638849056462448,1.4821318819571128
150000,5000,9492,0,0.1632461085995529,0.09909783999999858,0.3874,0.1474,0.09704359183673181,0.045523836734693665,0.44722489686646905,1.4030408599009043
150000,5000,10702,0,0.16903808649421204,0.10388983999999846,0.3877,0.1,0.0981863673469364,0.049505142857143324,0.4924263170373948,4.4507802738086015
150000,5000,9957,0,0.2715947037285107,0.09872639999999934,0.3742,0.1007,0.09713844897958956,0.015968081632652883,0.5964135168096885,-1.0592315384530355
150000,5000,5926,0,0.08880500637882804,0.10425631999999824,0.4154,0.1896,0.09872963265305881,0.07576963265306093,0.23670543280800835,2.8925873172382035
150000,5000,10227,0,0.29877115918681707,0.09786247999999877,0.3536,0.0595,0.0886914285714269,0.016983836734693832,0.4525146816906349,1.0161479093943009
150000,5000,9411,0,0.16675236767846924,0.09614231999999806,0.3943,0.0868,0.09427665306122268,0.0430453061224487,0.2600888836581304,4.462724796781207
150000,5000,9854,0,0.29882275312386475,0.0931130399999988,0.3892,0.1012,0.0926044897959161,0.007930775510204149,0.2409909878254144,-2.372658189238933
150000,5000,5237,0,0.29530016549462,0.09850319999999842,0.4184,0.0905,0.09659069387754811,0.010589387755101909,0.1248133863590878,-1.7391989832338903
150000,5000,8819,0,0.16399138061871776,0.09772959999999829,0.3915,0.09349999999999999,0.09756465306122201,0.04281918367347021,0.4260140477224327,3.842525555296696
150000,5000,4769,0,0.08343777017512077,0.09311279999999857,0.4125,0.1923,0.09357199999999753,0.06397036734693783,0.05888689255660351,1.7943135108578228
150000,5000,9536,0,0.22946436040719653,0.1051200799999981,0.4081,0.1361,0.09942808163265082,0.03233461224489851,0.33458418020249064,0.23479175902558425
150000,5000,7993,0,0.2162924260645801,0.1038007199999979,0.4106,0.1381,0.10247355102040576,0.031292653061224966,0.4319887096264938,0.054746538040181474
150000,5000,6771,0,0.16120775945568788,0.09904655999999804,0.3982,0.0985,0.09375959183673288,0.04933191836734676,0.20033702376561532,4.54521170571609
150000,5000,8251,0,0.13811712016865396,0.09812431999999835,0.3959,0.1399,0.09439053061224251,0.05422628571428584,0.2489497656208835,2.6938116072566864
150000,5000,11343,0,0.2793322950528414,0.10490999999999831,0.4033,0.1043,0.09901167346938519,0.01918318367346898,0.3652312966017296,-0.6441398990912293
150000,5000,5982,0,0.06074951236215731,0.0927362399999985,0.3944,0.2054,0.09237167346938537,0.07185665306122417,0.1798097986285047,2.0762716034151523
150000,5000,8214,0,0.1710619837160099,0.11278151999999789,0.4208,0.1862,0.10406612244897688,0.05559902040816344,0.39481838486340104,1.235627711607527
150000,5000,8469,0,0.15633798576383773,0.0970044799999987,0.3714,0.1166,0.09565077551020236,0.04589779591836719,0.5627854657682922,2.791318399067868
150000,5000,8598,0,0.171902182355961,0.09602287999999831,0.3959,0.0877,0.09657942857142605,0.03912530612244833,0.33970540643952246,3.6479799769405035
150000,5000,6991,0,0.14909735294855364,0.10058583999999852,0.4064,0.1591,0.09770179591836468,0.05126514285714202,0.2815853593337135,1.6225319304911254
150000,5000,7054,0,0.1546190456699451,0.10196607999999864,0.4126,0.1202,0.10002620408163009,0.04928742857142842,0.3147645296265119,3.0604218568235515
150000,5000,7898,0,0.11171935594517368,0.1019116799999982,0.4085,0.1816,0.09999730612244652,0.06286065306122396,0.3535420078281242,2.0153550865491043
150000,5000,6710,0,0.12957761065876816,0.10044807999999829,0.4004,0.1652,0.09747787755101824,0.057327346938775496,0.3315370802272916,2.029247061740853
150000,5000,4962,0,0.09711399383961838,0.10419759999999807,0.4245,0.2256,0.10125999999999762,0.07024187755102033,0.2509222115653777,1.4452820161719213
150000,5000,7712,0,0.150954594124043,0.09665647999999873,0.375,0.1576,0.09543355102040604,0.047171102040817446,0.5127002595521717,1.2468912323179089
150000,5000,6954,0,0.3045496561875639,0.09675055999999843,0.3941,0.1303,0.0965485714285689,0.006606122448979579,0.35670821777358264,-2.8277501274542276
150000,5000,9497,0,0.18845303319896212,0.09498143999999856,0.3777,0.1408,0.09311191836734518,0.03660612244897896,0.3819490061255025,0.6020716583596778
150000,5000,7801,0,0.15107472351933104,0.09777167999999853,0.3837,0.1474,0.09406391836734468,0.05015061224489725,0.35940354190455703,1.9175815260991749
150000,5000,3799,0,0.11848551541764041,0.09764775999999811,0.3953,0.2064,0.09413853061224269,0.05978016326530644,0.24442543101145894,1.0887749495971142
150000,5000,9230,0,0.23138363237187476,0.1037023999999981,0.4081,0.1097,0.0993545306122424,0.03010530612244957,0.33162571624037424,0.8383145127931078
150000,5000,9880,0,0.20610248836028877,0.10657975999999847,0.413,0.1414,0.10336489795918108,0.03694391836734751,0.44361167438390015,0.6231517504737524
150000,5000,7266,0,0.10639572349015658,0.1029527999999985,0.4051,0.1616,0.09873297959183423,0.06757110204081636,0.3360331838003659,3.1952025354505467
150000,5000,7521,0,0.11163037917585805,0.10120871999999845,0.3872,0.1675,0.09400742857142615,0.06775632653061332,0.32063763747271934,2.972062356000224
150000,5000,7164,0,0.2166379582638399,0.0969998399999988,0.3902,0.0673,0.09511583673469148,0.029795591836735035,0.33662702053050503,3.5883806157850944
150000,5000,5998,0,0.11061512440363441,0.10327591999999856,0.4068,0.1541,0.09991910204081414,0.06548840816326418,0.3671773614020208,3.3069522541052345
150000,5000,6926,0,0.11469690886388362,0.10291503999999826,0.4183,0.1687,0.10227714285714024,0.061195102040815484,0.348873908086002,2.287205596481149
150000,5000,8501,0,0.12587527059693449,0.09727271999999838,0.3975,0.146,0.09516636734693633,0.055877877551021096,0.26523587999722037,2.6140399808595203
150000,5000,8310,0,0.16621502905996755,0.10060711999999937,0.4003,0.1551,0.09920816326530357,0.04464987755102072,0.4034881511800955,1.0594496879035376
150000,5000,7006,0,0.1594087213608122,0.0964827199999987,0.3959,0.1748,0.09476391836734475,0.045139346938775464,0.26443109258085623,0.5736030878662545
150000,5000,7135,0,0.13033965472245412,0.09753831999999875,0.4046,0.1085,0.09860489795918145,0.05148310204081649,0.3357805365092183,4.1152546277272215
150000,5000,5451,0,0.23075087883807754,0.10848127999999851,0.4362,0.1674,0.10376473469387489,0.03184212244898024,0.2401573296060299,-0.541710107508579
150000,5000,8443,0,0.2698928629321041,0.10553287999999854,0.3977,0.1128,0.09959322448979328,0.02175608163265289,0.44597506364676576,-0.49767770147195173
150000,5000,4253,0,0.05943362381919004,0.09609303999999874,0.41,0.2232,0.09515551020407881,0.07546751020408152,0.1449907895006661,1.8842456689485476
150000,5000,7238,0,0.1701563669244628,0.10489039999999861,0.3917,0.1012,0.09920359183673244,0.04956734693877572,0.49260694568422725,4.364885357348849
150000,5000,7369,0,0.09613648794804575,0.10222743999999824,0.3991,0.1566,0.09877428571428352,0.06981722448979676,0.3978739640918376,3.649017888685333
150000,5000,8156,0,0.19332231063959215,0.09787455999999882,0.3876,0.1547,0.0979884081632629,0.03433665306122491,0.4851153559432369,-0.021271132996481788
150000,5000,10301,0,0.3342309914996282,0.1010464799999987,0.3994,0.0373,0.099319510204079,0.0015230204081632505,0.4172307612584259,-2.971261219823005
150000,5000,6200,0,0.10368686976984809,0.10117687999999844,0.4184,0.1489,0.09990734693877239,0.06442579591836764,0.25493845844024315,3.4330138916393267
150000,5000,9257,0,0.11658801516932049,0.09732471999999844,0.39,0.1383,0.09744383673469148,0.056557142857143,0.4366608683735251,3.0434659827761372
150000,5000,7309,0,0.1171379626279343,0.10526319999999775,0.4329,0.1693,0.1046515102040788,0.06172522448979495,0.3035514339489137,2.31748460195219
150000,5000,3656,0,0.05030197801633585,0.09998767999999879,0.4263,0.2461,0.1000578775510176,0.08076269387755014,0.1880985476568619,1.7213207437348246
150000,5000,6140,0,0.12535947993487695,0.0974978399999978,0.4185,0.1982,0.09751991836734446,0.05403265306122522,0.16035623402838772,0.8096221765731495
150000,5000,6125,0,0.14723838611797835,0.09869743999999817,0.4009,0.1547,0.09702122448979322,0.04970571428571445,0.30785563836626295,1.6074264435486423
150000,5000,4654,0,0.07789359792697692,0.09929799999999821,0.4192,0.1869,0.09767216326530336,0.07222089795918399,0.15993074791892106,2.675805819827748
150000,5000,6907,0,0.13028952869344845,0.09788223999999857,0.408,0.1429,0.09595493877550726,0.05467763265306175,0.19582889896252684,2.6123326918005025
150000,5000,6697,0,0.12047231879066078,0.0989102399999986,0.4062,0.1486,0.09837828571428303,0.0569031836734694,0.31086610986063495,2.617474341845743
150000,5000,3852,0,0.058165301141728576,0.09943335999999857,0.4046,0.2047,0.09802514285714015,0.07897893877551103,0.31225931285354097,2.6665795522858184
150000,5000,10934,0,0.20493368623357766,0.09885687999999888,0.3678,0.104,0.09530465306122254,0.035155265306123035,0.5887099524106205,1.8797538396985178
150000,5000,9298,0,0.24474511476084104,0.09580175999999858,0.3949,0.1366,0.09440073469387489,0.02185559183673416,0.2592837417739249,-1.036744349878145
150000,5000,8876,0,0.11138134835743274,0.10103935999999916,0.3812,0.1428,0.09808546938775273,0.0634890612244907,0.5589567256527455,3.628128552516705
150000,5000,9033,0,0.28831624961667557,0.09978343999999897,0.3721,0.0961,0.09641428571428352,0.01382922448979598,0.5885135678208692,-1.2992047443892767
150000,5000,9970,0,0.15820011265427836,0.10707695999999835,0.3851,0.1498,0.09980538775509933,0.05584538775510283,0.5894979395624526,2.451478230774779
150000,5000,9614,0,0.28741912135441616,0.1047119199999986,0.4172,0.0258,0.10346261224489513,0.012452571428571476,0.40609996541059423,4.209203712415204
150000,5000,8064,0,0.15183568486164134,0.10057951999999845,0.3999,0.1152,0.09691404081632413,0.051211183673470564,0.31338923131025975,3.6251964277143425
150000,5000,9447,0,0.23236040154100812,0.10585615999999877,0.41,0.1426,0.10221763265305879,0.029658367346939368,0.42773723313711415,-0.2503069103674969
150000,5000,7990,0,0.12529758684677694,0.10114535999999874,0.387,0.1527,0.09825355102040637,0.058988571428571994,0.5027942763850229,2.6729562772658824
150000,5000,10038,0,0.15163830947957158,0.0970097599999982,0.3766,0.1663,0.09161648979591637,0.051309224489796815,0.3285892274702586,1.3982819000537405
150000,5000,7811,0,0.11615926128502974,0.10474215999999863,0.4163,0.1517,0.10349771428571146,0.06238432653061205,0.4162842989112952,3.0816226367323494
150000,5000,5698,0,0.1007409952464764,0.09956359999999846,0.418,0.186,0.10016751020407888,0.06251102040816262,0.26890619168755686,1.8503240178123446
150000,5000,6847,0,0.24756072795470263,0.10200359999999843,0.4198,0.1076,0.1032897959183646,0.019752734693877103,0.3741312946095935,-0.649893022847002
150000,5000,9100,0,0.21212841508848368,0.09994919999999896,0.3697,0.1073,0.09406204081632442,0.03586995918367375,0.511685411493597,1.8187500625864093
150000,5000,5400,0,0.06470000155681133,0.09809047999999822,0.4114,0.2112,0.09641216326530351,0.07592563265306078,0.18216811020187162,2.234793403756762
150000,5000,6923,0,0.1546211078492501,0.10754327999999848,0.4171,0.1531,0.10013681632652788,0.05734310204081698,0.276185737874786,2.480232189375558
150000,5000,4432,0,0.11059858174220938,0.09701135999999862,0.4167,0.1615,0.0974917551020381,0.05788759183673465,0.175769593898776,2.2163797432060166
150000,5000,7760,0,0.14199562557054768,0.10279135999999855,0.4159,0.1268,0.10004987755101755,0.05440857142857192,0.2841246359791767,3.3729193733132687
150000,5000,4820,0,0.0985520929910354,0.09892471999999829,0.4162,0.1773,0.09773844897958896,0.06461248979591805,0.19011314975323537,2.3149582998117677
150000,5000,7318,0,0.12024155517007395,0.10193015999999856,0.4037,0.1843,0.09882799999999733,0.0612694693877546,0.3537701711113597,1.7906574447039025
150000,5000,8308,0,0.15361473972851492,0.09565191999999886,0.3786,0.0998,0.09545902040816145,0.04489697959183608,0.4740886717215635,3.7108870496401014
150000,5000,4906,0,0.09253154328752589,0.09980007999999847,0.4099,0.1825,0.0984600816326503,0.0673299591836735,0.27825768820991187,2.388982827186652
150000,5000,10145,0,0.14221851682383313,0.09829695999999842,0.3911,0.183,0.09701379591836452,0.050623999999999884,0.40707779829134516,0.8753897584144096
150000,5000,7813,0,0.14573479365920106,0.09857759999999842,0.3905,0.1287,0.09793444897958939,0.04906538775510278,0.4520327484985733,2.588903906851338
150000,5000,8588,0,0.28006179387078944,0.09306847999999902,0.3708,0.1403,0.08964032653061055,0.015047673469387911,0.30356651476830726,-1.9012976432979056
150000,5000,8956,0,0.11703500879969042,0.10131183999999906,0.395,0.1521,0.09751673469387491,0.06264800000000004,0.3877794805775077,3.0923293836126384
150000,5000,6673,0,0.2633984430474271,0.10603655999999839,0.4074,0.0903,0.09993942857142597,0.023705959183673013,0.3620587768224344,0.6428482101156542
150000,5000,10771,0,0.1285277062969883,0.099360319999999,0.3835,0.1377,0.09574620408163048,0.057709959183672686,0.4335059210414564,3.2098539774415147
150000,5000,6716,0,0.13181492329235256,0.10422119999999861,0.4238,0.1727,0.1015670204081609,0.05832359183673463,0.2692818878162958,1.8768953497436582
150000,5000,11498,0,0.2592659495595604,0.10078375999999874,0.3526,0.083,0.09358089795918165,0.024986530612244623,0.6917876962610802,1.2729810089632516
150000,5000,6692,0,0.09853232648762533,0.0956361599999987,0.3839,0.1471,0.09262783673469165,0.06433232653061252,0.29590518888026585,3.509295863254887
150000,5000,6357,0,0.14045313837452844,0.10164703999999826,0.4157,0.148,0.10003134693877262,0.05318914285714312,0.28529267263644187,2.2315339792821205
150000,5000,11157,0,0.176246131183737,0.09412599999999904,0.4005,0.0851,0.09587804081632345,0.0359594285714285,0.2649684881395361,3.261795273157374
150000,5000,4800,0,0.05621271889896862,0.10492143999999873,0.4278,0.2422,0.10377273469387469,0.08373404081632596,0.31713738042188166,2.0092550137207144
150000,5000,11114,0,0.16496227943621278,0.10102247999999896,0.3818,0.1048,0.09695689795918143,0.047867673469388854,0.5038010186886988,3.8241851404578684
150000,5000,7230,0,0.29101417960394094,0.09370383999999851,0.3723,0.1014,0.09126595918367127,0.01165265306122434,0.3592508764559074,-1.774121923739202
150000,5000,10999,0,0.16963068405856319,0.10480087999999814,0.3987,0.1371,0.10088465306122192,0.047920326530612775,0.488835056571833,2.0695834639013078
150000,5000,10245,0,0.20429290882571882,0.09903719999999884,0.3963,0.1042,0.09735102040816067,0.03352179591836797,0.36762325874589347,1.6124011278021297
150000,5000,7678,0,0.12574581587555367,0.1040478399999988,0.4017,0.1544,0.09916612244897696,0.06244097959183683,0.38759295845598213,2.969859058664265
150000,5000,7543,0,0.1250487961659249,0.1040747199999983,0.4235,0.1651,0.10377893877550723,0.05809902040816362,0.3578064070006176,2.1093258321791692
150000,5000,9722,0,0.3374786552708642,0.09744399999999827,0.4059,0.0002,0.09650938775509932,2.857142857142857e-05,0.23822393724074858,-0.642470692697053
150000,5000,6831,0,0.15152456269202963,0.10120303999999822,0.4047,0.1736,0.09811028571428312,0.05102816326530608,0.3147301520876295,1.1591031534434368
150000,5000,8787,0,0.12983041837280196,0.1022243999999982,0.3934,0.1561,0.09604612244897717,0.06141567346938826,0.34289839228786384,2.7900408148023756
150000,5000,7429,0,0.11562243786135584,0.10563751999999862,0.4158,0.2019,0.10237738775509968,0.06510481632653113,0.37696205207953665,1.6271811300355514
150000,5000,9667,0,0.08717947675841198,0.0978286399999994,0.3793,0.1522,0.09693338775510017,0.0673448979591844,0.5302545779339689,3.593797730609794
150000,5000,6708,0,0.34604127642494376,0.10511999999999809,0.4145,0.0003,0.10210816326530334,3.4530612244897964e-05,0.3789752799822407,-1.0009516997624701
150000,5000,3200,0,0.04434002565896522,0.09579735999999907,0.4013,0.2414,0.09452897959183448,0.08079648979591834,0.20195261669372075,1.8283993906123228
150000,5000,2355,0,0.04904965459811428,0.10057943999999809,0.4424,0.2557,0.10136759183673148,0.0809804081632646,0.09648084278662859,1.5332224862179107
150000,5000,8098,0,0.08595692637665919,0.10713199999999835,0.4236,0.2424,0.1038494693877525,0.07649518367346844,0.3595900806556136,1.5146322796604152
150000,5000,6796,0,0.3056899692094309,0.10447471999999834,0.4104,0.0407,0.09869077551020167,0.012419591836734686,0.2826813907598444,1.334852578457965
150000,5000,9260,0,0.1614798296605907,0.09592023999999873,0.35,0.1159,0.0911188571428558,0.04737869387755171,0.6086867186138002,3.0395465126720502
150000,5000,3827,0,0.05624701986887504,0.09464719999999834,0.4214,0.2269,0.0960250612244873,0.07310881632653075,0.07580102202184456,1.62330826615781
150000,5000,6667,0,0.09427971875298369,0.10309175999999827,0.3997,0.1895,0.09929951020407929,0.07135575510204056,0.4133459244911323,2.5140460966362195
150000,5000,7157,0,0.3552362079613387,0.1039918399999984,0.398,0.027,0.0978659591836712,0.001083836734693872,0.3716389050028693,-2.9728657991759126
150000,5000,8526,0,0.14642932309130363,0.09815471999999932,0.3748,0.1431,0.0930466938775492,0.053114938775509594,0.4103991367464542,2.424578842712545
150000,5000,4774,0,0.08670194131807285,0.10059623999999852,0.4277,0.1932,0.10173420408162974,0.06735420408163253,0.23982672650854442,2.0561656335231797
150000,5000,7572,0,0.16828915549585,0.10178903999999829,0.4119,0.1025,0.10000840816326302,0.044919836734694546,0.3208178809624998,3.520786258724709
150000,5000,5932,0,0.1429343315624324,0.10004879999999866,0.385,0.146,0.09448351020407948,0.05556604081632645,0.36370628338959893,2.579029014078592
150000,5000,5472,0,0.14495893004137628,0.10069535999999851,0.4012,0.1469,0.09655436734693626,0.053841714285714284,0.28578409370339425,2.348429337926149
150000,5000,6068,0,0.16444542310685162,0.09997839999999869,0.4131,0.1716,0.09993191836734434,0.043548244897958485,0.30620153348126566,0.5005072365782542
150000,5000,7078,0,0.1320607000711994,0.09900255999999888,0.3908,0.15,0.09366359183673215,0.05814489795918386,0.2694864761414519,2.6946408058225058
150000,5000,6596,0,0.1517356456644111,0.10402047999999833,0.4072,0.1676,0.09956008163265034,0.053664081632652995,0.34874415247155144,1.5894424598254848
150000,5000,9116,0,0.31837732724254786,0.09234199999999895,0.3863,0.0003,0.09546514285714039,1.9510204081632654e-05,0.39186194011297054,-1.4643342397994192
150000,5000,12351,0,0.2364727954028828,0.11085095999999803,0.4072,0.1136,0.1046578775510181,0.03224400000000017,0.5542471183709566,0.9924675479770017
150000,5000,10025,0,0.1794658950361797,0.10398311999999846,0.3998,0.1163,0.10120742857142599,0.043471102040816986,0.49066066857052143,2.4660948982926216
150000,5000,7804,0,0.22561797505174164,0.09841831999999873,0.3994,0.0581,0.09838065306122207,0.025986612244897827,0.37864490309634113,3.6599551594006767
150000,5000,8092,0,0.15329010494265793,0.0985503999999985,0.376,0.1386,0.09447191836734523,0.050233387755101125,0.45961246572907694,2.28116480143711
150000,5000,9243,0,0.3088278243472746,0.10843239999999896,0.4253,0.1086,0.10601232653060978,0.008510693877551094,0.4269862825837121,-2.373170485681601
150000,5000,7244,0,0.10733163060344508,0.09673223999999837,0.3861,0.1464,0.09322179591836521,0.06273836734693959,0.2985909203422616,3.365065152872982
150000,5000,8436,0,0.1534393068612122,0.10326095999999814,0.4234,0.1402,0.10069608163265033,0.05087959183673578,0.2392313273452099,2.288977167229025
150000,5000,8435,0,0.17130540080942136,0.10304143999999851,0.4171,0.1238,0.10157510204081335,0.04422783673469441,0.3327909665725302,2.195624819986469
150000,5000,4749,0,0.12218087892966989,0.10395927999999792,0.4236,0.1928,0.10094318367346634,0.061699836734693494,0.2469639731387276,1.5870279660599176
150000,5000,8124,0,0.12227145646436643,0.09961943999999852,0.3953,0.1541,0.09908546938775253,0.05673926530612218,0.4498454655442904,2.3761813889821197
150000,5000,4203,0,0.04923543926593543,0.09573975999999831,0.4133,0.2251,0.09483069387754843,0.07867844897959073,0.10167161913745454,2.071454364853479
150000,5000,8269,0,0.1915317238907155,0.0998559999999984,0.3969,0.1547,0.09811020408163004,0.037396734693878116,0.3929259210211438,0.30301331524235725
150000,5000,14457,0,0.21653965927913288,0.10375399999999907,0.3506,0.1014,0.09387918367346754,0.03975746938775573,0.7305971657031988,2.7647993204869583
150000,5000,8527,0,0.08178693528129066,0.10039375999999815,0.3932,0.1769,0.09706171428571166,0.07336530612244872,0.38733383809389055,3.139826993576982
150000,5000,5458,0,0.07183806477015298,0.1021119999999989,0.3987,0.2241,0.09961036734693597,0.07723812244897954,0.4363716275075282,1.9915927695996791
150000,5000,8688,0,0.3226926066859337,0.09841287999999875,0.3912,0.0358,0.09666734693877287,0.004120653061224453,0.39150022936552364,-1.7609309634986876
150000,5000,5060,0,0.16519398727591827,0.093162719999998,0.4228,0.1759,0.09553469387754784,0.03795861224489745,0.044376046492176476,-0.12228584497328578
150000,5000,8104,0,0.17347915528936464,0.09423119999999859,0.3829,0.1169,0.09260702040816093,0.04013338775510203,0.3053554928731495,1.9669356185129503
150000,5000,10995,0,0.10446106801906196,0.1019345599999993,0.3903,0.1625,0.09856155102040552,0.06674326530612289,0.48051555929968126,3.073742868397344
150000,5000,6995,0,0.1552817898795883,0.09602735999999837,0.4094,0.1415,0.0940073469387726,0.046419102040816236,0.10453765260899046,1.7176919130648762
150000,5000,8418,0,0.18046979874524016,0.09975719999999849,0.4019,0.1428,0.09942702040816064,0.03908400000000079,0.3962324824315457,0.8268263044786864
150000,5000,8926,0,0.14294726815052794,0.09771239999999798,0.4092,0.1067,0.09644114285714037,0.0501004897959197,0.2040122078187832,4.033921450278064
150000,5000,6397,0,0.09948859529551146,0.09869743999999876,0.4014,0.1658,0.09690440816326319,0.06476742857142877,0.29813047750250554,2.7444324432789635
150000,5000,9762,0,0.22766736746773752,0.09682599999999852,0.3783,0.1133,0.09318930612244664,0.028638285714285883,0.3788894472167452,0.48343841982424246
150000,5000,5256,0,0.07169504056029485,0.09375871999999828,0.4014,0.1745,0.09318865306122211,0.06923942857142833,0.14617786577355193,2.8455717283277386
150000,5000,9134,0,0.10903256342820533,0.10622287999999862,0.4065,0.161,0.10210906122448754,0.06856424489795951,0.45858652535916644,3.321862979030846
150000,5000,9252,0,0.1251307075636091,0.09942239999999875,0.3924,0.1303,0.10004375510203839,0.05457224489796026,0.5203367364802569,3.204853489900355
150000,5000,8611,0,0.33257398663800186,0.09796183999999841,0.3913,0.0043,0.09683404081632428,0.0012952653061224493,0.39745634638961297,1.1944256397181412
150000,5000,7625,0,0.1452200403414481,0.11087839999999753,0.4258,0.1276,0.10718930612244665,0.058327591836735,0.46755729790952416,3.8321796576804403
150000,5000,4352,0,0.09907974706748368,0.09702703999999822,0.4237,0.1968,0.09740644897958896,0.0616604897959184,0.10901545028919223,1.4771212980475075
150000,5000,11713,0,0.2987626650258155,0.10473247999999882,0.381,0.1285,0.09897175510203868,0.014124081632652857,0.5993564034526417,-1.8572844585185875
150000,5000,8831,0,0.22994840349979917,0.10615343999999832,0.3914,0.164,0.10033991836734452,0.0325821224489804,0.5434484343387467,-0.4030500685343536
150000,5000,7192,0,0.20177210200221862,0.09952183999999849,0.3724,0.1136,0.09265575510203847,0.03955085714285732,0.4194270484684047,2.0461497403570172
150000,5000,9050,0,0.10395090408316976,0.09576535999999876,0.3966,0.1453,0.09427951020407974,0.06118114285714346,0.23744761003857903,3.2425134709724497
150000,5000,7454,0,0.20019171330383512,0.09155743999999823,0.3819,0.0968,0.09253093877550826,0.029496897959184015,0.3124799181477833,1.3338952317514945
150000,5000,3592,0,0.08560656181881732,0.09599071999999818,0.4343,0.2244,0.09843616326530323,0.0632675102040812,0.055828458064805866,0.9627307466840225
150000,5000,6826,0,0.08380614817589105,0.09683319999999809,0.4012,0.1818,0.0937728979591811,0.06994269387755112,0.17198163610408915,2.6479400460934115
150000,5000,5088,0,0.10115610241213924,0.1009384799999979,0.4097,0.1517,0.09832840816326303,0.0664582857142866,0.27490673647135283,3.5218699156260675
150000,5000,8413,0,0.1069716995556047,0.101024959999999,0.3844,0.1547,0.0961414693877524,0.06685844897959219,0.4407902061799447,3.425144326181907
150000,5000,9439,0,0.17795680178986117,0.1006962399999983,0.3805,0.1073,0.09430408163265086,0.04623869387755173,0.4036024897063073,3.4014967055751395
150000,5000,7005,0,0.14379781770505884,0.10376199999999815,0.4199,0.1493,0.10099608163264988,0.054348244897958725,0.28349946116080293,2.307544799897423
150000,5000,9650,0,0.11364019716217999,0.10246735999999897,0.397,0.1654,0.09681338775509943,0.06629665306122433,0.3382844648396514,2.9115015453162307
150000,5000,7375,0,0.1252763217828543,0.09555039999999844,0.3846,0.1439,0.09168277551020186,0.05686775510204135,0.248363056676366,2.818261840032728
150000,5000,5649,0,0.10756552343247028,0.10454007999999787,0.42,0.1591,0.10111355102040531,0.06735534693877555,0.2871506690110189,3.2805900159800294
150000,5000,7012,0,0.11051177784088828,0.09981455999999823,0.4027,0.1481,0.09740571428571157,0.0624915102040825,0.3057727512377179,3.2571905094437303
150000,5000,8717,0,0.1957820945574933,0.10235191999999863,0.4021,0.092,0.10167534693877323,0.03599730612244936,0.485996228723741,2.7506392783462217
150000,5000,8311,0,0.2809426676425736,0.10041671999999828,0.3749,0.1392,0.10071306122448744,0.012024816326530536,0.7449633532713954,-2.243299171037548
150000,5000,7488,0,0.25371084515278186,0.09885063999999874,0.386,0.1423,0.09283387755101798,0.024850612244897676,0.28312162283230896,-0.7969050945867898
150000,5000,6376,0,0.15087874150597014,0.10233471999999866,0.4,0.1776,0.09882138775509924,0.052184244897960363,0.39066686839429426,1.157334148142248
150000,5000,8044,0,0.13901588193585523,0.10541359999999833,0.4159,0.1356,0.10325142857142651,0.05611322448979622,0.4104882712911204,3.1231237772503624
150000,5000,7846,0,0.15637510826011292,0.10390871999999768,0.4282,0.1092,0.10037510204081307,0.051236571428571576,0.1831641465157539,4.028531845188144
150000,5000,6211,0,0.16393225226849295,0.10034439999999854,0.4233,0.1478,0.10379714285714056,0.040360244897959814,0.36041284780032595,0.816658694578445
150000,5000,4969,0,0.13115968162570812,0.09907767999999866,0.4129,0.1629,0.09725959183673201,0.054942938775509355,0.20188371469995842,1.8695357611242294
